,,,0.25,0.5,1,2,3,4,5,7,8,9,10,15,20,30
PX_LAST,,,3M,6M,1Y,2Y,3Y,4Y,5Y,,,,,,,
,,,C0793M Index,C0791Y Index,C0796M Index,C0792Y Index,C0793Y Index,C0794Y Index,C0795Y Index,C0797Y Index,C0798Y Index,C0799Y Index,C07910Y Index,C07915Y Index,C07920Y Index,C07930Y Index
,,3/25/2005,2.7707,3.493,3.1431,3.9104,4.055,4.2244,4.3281,4.5044,4.5573,4.6302,4.7204,4.9786,5.0272,4.7135
,,3/28/2005,2.7664,3.504,3.1447,3.9156,4.0722,4.2502,4.3401,4.5306,4.5902,4.6646,4.7533,5.0129,5.0489,4.7433
,,3/29/2005,2.7572,3.4836,3.1335,3.8788,4.0261,4.1846,4.2744,4.4667,4.5284,4.5997,4.684,4.9607,5.0004,4.6931
,,3/30/2005,2.7379,3.47,3.122,3.8674,4.0016,4.164,4.2468,4.4337,4.4917,4.5609,4.6545,4.9112,4.9538,4.6771
,,3/31/2005,2.7228,3.434,3.103,3.8037,3.9233,4.0852,4.1697,4.36,4.4206,4.4899,4.591,4.852,4.9024,4.6352
,,4/1/2005,2.754,3.4134,3.1594,3.7526,3.8954,4.0452,4.0986,4.3252,4.4097,4.4769,4.5871,4.8301,4.8914,4.4533
,,4/4/2005,2.7187,3.422,3.1201,3.7301,3.8817,4.0262,4.0681,4.314,4.3981,4.4691,4.5802,4.8228,4.8856,4.4625
,,4/5/2005,2.7185,3.4262,3.1367,3.7289,3.8865,4.0345,4.0765,4.3227,4.4082,4.4769,4.5909,4.8367,4.8996,4.4775
,,4/6/2005,2.6988,3.4001,3.1208,3.689,3.8356,3.9826,4.0252,4.2745,4.3645,4.4366,4.5464,4.8097,4.8776,4.4608
,,4/7/2005,2.706,3.4295,3.1297,3.7373,3.8949,4.0442,4.0884,4.3371,4.4249,4.4986,4.6118,4.8774,4.943,4.5278
,,4/8/2005,2.7109,3.438,3.143,3.7531,3.8985,4.046,4.0824,4.3219,4.4102,4.4852,4.5913,4.8501,4.9115,4.4932
,,4/11/2005,2.7122,3.4545,3.1577,3.739,3.8926,4.0255,4.0651,4.294,4.3792,4.451,4.5608,4.8147,4.8775,4.458
,,4/12/2005,2.7242,3.4089,3.1562,3.7043,3.8284,3.9556,3.9862,4.2172,4.3023,4.3717,4.4832,4.7421,4.8102,4.3907
,,4/13/2005,2.7364,3.3964,3.1561,3.6703,3.809,3.9383,3.9749,4.2136,4.2997,4.3733,4.4907,4.7556,4.8268,4.413
,,4/14/2005,2.7274,3.3163,3.1232,3.5706,3.7006,3.8531,3.9084,4.1508,4.2484,4.3294,4.4391,4.7294,4.8152,4.4112
,,4/15/2005,2.7861,3.3314,3.142,3.5308,3.7251,3.8234,3.8609,4.1083,4.1974,4.2764,4.3899,4.6739,4.7574,4.3576
,,4/18/2005,2.8587,3.2934,3.1234,3.5774,3.6848,3.8169,3.8803,4.1189,4.2039,4.2808,4.4069,4.6765,4.7536,4.3455
,,4/19/2005,2.8506,3.2539,3.0935,3.5223,3.6149,3.7361,3.8076,4.0454,4.1326,4.2103,4.3369,4.5989,4.6795,4.268
,,4/20/2005,2.8161,3.2487,3.0818,3.5046,3.6043,3.7236,3.7912,4.0459,4.1328,4.211,4.3188,4.5943,4.6798,4.2806
,,4/21/2005,2.8469,3.3695,3.1143,3.6569,3.751,3.8641,3.9322,4.1523,4.2416,4.316,4.4373,4.6942,4.7742,4.3787
,,4/22/2005,2.8742,3.3475,3.1199,3.6497,3.7192,3.825,3.8853,4.1077,4.1871,4.2636,4.3826,4.64,4.7164,4.3165
,,4/25/2005,2.847,3.3501,3.1285,3.6553,3.7336,3.8454,3.9009,4.1014,4.182,4.2549,4.3793,4.623,4.692,4.2853
,,4/26/2005,2.8543,3.3709,3.1486,3.6703,3.7502,3.8597,3.9161,4.1077,4.1945,4.2674,4.395,4.6379,4.705,4.301
,,4/27/2005,2.8197,3.3382,3.1375,3.634,3.7035,3.8139,3.8677,4.0561,4.1492,4.2252,4.3502,4.5974,4.6723,4.2735
,,4/28/2005,2.8236,3.2894,3.1218,3.5884,3.6214,3.7177,3.7738,3.9657,4.0675,4.1433,4.2746,4.524,4.61,4.2144
,,4/29/2005,2.8589,3.3842,3.1661,3.6915,3.7242,3.8228,3.8691,4.0387,4.1313,4.2118,4.3403,4.5799,4.6533,4.2549
,,5/2/2005,2.8413,3.3577,3.1328,3.6521,3.6896,3.7867,3.8316,3.9986,4.0999,4.1781,4.3133,4.5576,4.6343,4.2389
,,5/3/2005,2.8332,3.3789,3.1616,3.6777,3.7006,3.7959,3.8392,3.9713,4.0681,4.1466,4.2591,4.5351,4.6044,4.2033
,,5/4/2005,2.8158,3.3691,3.1605,3.6725,3.7116,3.8028,3.8494,3.9887,4.0885,4.1833,4.3009,4.5943,4.6738,4.3258
,,5/5/2005,2.7676,3.2964,3.1275,3.5798,3.6191,3.7173,3.7969,3.9225,4.0271,4.1301,4.2478,4.5676,4.6553,4.2903
,,5/6/2005,2.848,3.4294,3.1905,3.7597,3.7949,3.8759,3.9516,4.0896,4.1881,4.2846,4.3575,4.6564,4.7282,4.2984
,,5/9/2005,2.853,3.4877,3.2013,3.7975,3.8317,3.9222,3.9903,4.1068,4.2019,4.3074,4.3852,4.6773,4.7349,4.2978
,,5/10/2005,2.806,3.4286,3.168,3.7034,3.7499,3.8384,3.8926,4.0293,4.1216,4.2219,4.292,4.5973,4.6679,4.2547
,,5/11/2005,2.787,3.4129,3.1456,3.6973,3.7474,3.8183,3.8999,4.0328,4.1321,4.2214,4.2997,4.5841,4.6492,4.2382
,,5/12/2005,2.8208,3.3787,3.14,3.6589,3.7096,3.784,3.8549,3.9977,4.035,4.1941,4.2627,4.5546,4.6231,4.2032
,,5/13/2005,2.7714,3.3503,3.1213,3.6149,3.6673,3.7502,3.8192,3.9785,4.0247,4.1737,4.2191,4.5359,4.6014,4.1816
,,5/16/2005,2.7882,3.366,3.1313,3.6182,3.6736,3.7534,3.8211,3.9661,4.0226,4.1765,4.2228,4.5425,4.6076,4.1911
,,5/17/2005,2.7766,3.3644,3.1172,3.6127,3.6575,3.7356,3.8023,3.9462,4.0065,4.159,4.2043,4.5203,4.5818,4.1633
,,5/18/2005,2.7544,3.3501,3.1085,3.602,3.6502,3.7215,3.7872,3.9114,3.994,4.1332,4.1781,4.4808,4.5425,4.1281
,,5/19/2005,2.761,3.3843,3.0855,3.6588,3.6996,3.7683,3.8348,3.9379,4.0183,4.1514,4.197,4.4983,4.5585,4.1276
,,5/20/2005,2.7924,3.4366,3.1263,3.6833,3.7326,3.8021,3.8642,3.9582,4.0391,4.1677,4.2151,4.5065,4.5581,4.1311
,,5/23/2005,2.8197,3.3895,3.1189,3.6389,3.676,3.7336,3.8041,3.878,3.9681,4.0998,4.1475,4.4357,4.497,4.0718
,,5/24/2005,2.8215,3.3746,3.1197,3.6129,3.642,3.703,3.7668,3.8848,3.991,4.0827,4.1202,4.4192,4.4722,4.0499
,,5/25/2005,2.8093,3.3772,3.0998,3.6205,3.6627,3.7398,3.8059,3.9305,4.0299,4.1239,4.1781,4.4801,4.5378,4.1222
,,5/26/2005,2.7994,3.3893,3.0812,3.631,3.6621,3.7371,3.799,3.9144,4.0121,4.1089,4.1637,4.4617,4.5231,4.1106
,,5/27/2005,2.8341,3.4221,3.0952,3.661,3.6804,3.754,3.8086,3.9181,4.0144,4.1132,4.1692,4.4753,4.5402,4.1254
,,5/30/2005,2.84,3.4297,3.1002,3.6627,3.6814,3.7541,3.8064,3.9185,4.0206,4.1155,4.1678,4.4729,4.5406,4.1253
,,5/31/2005,2.8333,3.3617,3.0723,3.5903,3.5958,3.6742,3.7294,3.8557,3.935,4.0252,4.0724,4.3552,4.4212,4.0092
,,6/1/2005,2.8308,3.3035,3.0949,3.4984,3.5008,3.5656,3.6223,3.7527,3.8311,3.9209,3.9822,4.2736,4.3398,3.9314
,,6/2/2005,2.8282,3.3523,3.1085,3.5448,3.542,3.597,3.6512,3.771,3.8495,3.9359,3.9985,4.277,4.3368,3.9324
,,6/3/2005,2.8399,3.3677,3.0904,3.5695,3.5894,3.6607,3.7167,3.8459,3.92,4.0033,4.0601,4.3408,4.3851,3.965
,,6/6/2005,2.8321,3.3719,3.1052,3.586,3.5851,3.6523,3.7034,3.8163,3.8902,3.9774,4.0398,4.3145,4.3502,3.9274
,,6/7/2005,2.8517,3.3589,3.0979,3.5701,3.5629,3.6226,3.6683,3.7683,3.8514,3.9315,3.9893,4.2626,4.2968,3.8753
,,6/8/2005,2.849,3.4087,3.1068,3.609,3.5994,3.6666,3.703,3.8023,3.8816,3.9591,4.0192,4.2933,4.3245,3.9022
,,6/9/2005,2.8301,3.4299,3.0898,3.6275,3.6281,3.6746,3.7245,3.8146,3.9001,3.9747,4.036,4.3032,4.3379,3.9153
,,6/10/2005,2.8476,3.512,3.1088,3.7098,3.7149,3.7839,3.8357,3.9253,4.0103,4.0864,4.1461,4.4136,4.4413,4.0151
,,6/13/2005,2.812,3.4576,3.1237,3.669,3.6906,3.7671,3.8147,3.9229,4.0104,4.085,4.1447,4.4185,4.4492,4.0213
,,6/14/2005,2.8326,3.4718,3.1614,3.6875,3.7082,3.7947,3.8458,3.9668,4.0569,4.1272,4.1881,4.4735,4.5112,4.0896
,,6/15/2005,2.8329,3.5031,3.1849,3.7234,3.7371,3.8183,3.8673,3.9873,4.0637,4.1322,4.1912,4.4717,4.5141,4.0883
,,6/16/2005,2.8035,3.4732,3.1774,3.6836,3.6994,3.7897,3.8269,3.9511,4.0344,4.1027,4.1596,4.437,4.4789,4.0551
,,6/17/2005,2.8225,3.496,3.1853,3.7132,3.721,3.7986,3.848,3.9636,4.0386,4.1045,4.1599,4.4332,4.4736,4.045
,,6/20/2005,2.8365,3.4996,3.1997,3.7223,3.7383,3.8232,3.8754,4.0032,4.0729,4.1401,4.1978,4.4661,4.4997,4.0706
,,6/21/2005,2.845,3.4816,3.1971,3.6917,3.6889,3.7599,3.809,3.9282,3.9967,4.063,4.1247,4.3903,4.4334,4.0043
,,6/22/2005,2.86,3.4195,3.1804,3.6122,3.6006,3.6667,3.7062,3.8316,3.9038,3.9735,4.0299,4.3014,4.3503,3.9264
,,6/23/2005,2.8886,3.4518,3.1996,3.618,3.6083,3.684,3.7166,3.8419,3.9123,3.9784,4.0379,4.3083,4.3552,3.9327
,,6/24/2005,2.9062,3.415,3.2139,3.5885,3.5783,3.6471,3.6835,3.8186,3.8839,3.9507,4.0094,4.277,4.3252,3.907
,,6/27/2005,2.9433,3.412,3.2206,3.5819,3.5664,3.6277,3.664,3.7567,3.8647,3.9273,3.9877,4.243,4.2907,3.8709
,,6/28/2005,2.9811,3.4726,3.3054,3.6532,3.6459,3.7039,3.7439,3.8721,3.9385,3.9987,4.0604,4.3149,4.3541,3.9312
,,6/29/2005,2.9743,3.5263,3.301,3.6193,3.6754,3.7126,3.7381,3.8622,3.9315,4.0107,4.0756,4.3097,4.3611,4.0713
,,6/30/2005,2.9781,3.5306,3.3059,3.606,3.6359,3.6686,3.6842,3.8199,3.8697,3.945,4.014,4.2388,4.2937,4.0058
,,7/1/2005,3.025,3.5748,3.3421,3.7116,3.7888,3.8629,3.8069,3.9676,4.0323,4.1107,4.1755,4.3979,4.4345,4.1612
,,7/4/2005,3.0314,3.5947,3.3462,3.7034,3.7779,3.8589,3.8031,3.9619,4.0228,4.0986,4.1644,4.3899,4.4321,4.1666
,,7/5/2005,3.0083,3.641,3.3535,3.7265,3.8047,3.9006,3.8445,4.0084,4.0684,4.1417,4.2054,4.43,4.4689,4.2019
,,7/6/2005,3.014,3.6202,3.3523,3.7062,3.7878,3.8671,3.8095,3.968,4.0347,4.1032,4.1654,4.3891,4.4299,4.1638
,,7/7/2005,2.9709,3.6004,3.3099,3.6551,3.7523,3.8434,3.7867,3.9613,4.0254,4.0942,4.1555,4.3765,4.4175,4.1533
,,7/8/2005,3.0002,3.628,3.3287,3.7019,3.7895,3.8788,3.8244,4.0003,4.0587,4.1215,4.1833,4.3998,4.4392,4.1729
,,7/11/2005,3.0081,3.66,3.3648,3.7291,3.8226,3.9017,3.8458,4.0204,4.0791,4.1391,4.1954,4.4072,4.4526,4.181
,,7/12/2005,3.0351,3.6789,3.3608,3.7719,3.8616,3.9428,3.8867,4.0596,4.1196,4.1806,4.2379,4.4493,4.4867,4.2207
,,7/13/2005,3.0437,3.6801,3.3518,3.7631,3.8607,3.9542,3.8969,4.0731,4.1333,4.1922,4.2501,4.4564,4.4962,4.2284
,,7/14/2005,3.0578,3.6718,3.3676,3.7759,3.8815,3.9858,3.9146,4.0992,4.1606,4.2162,4.2715,4.4828,4.5182,4.2514
,,7/15/2005,3.0825,3.7039,3.3814,3.8027,3.8986,3.9829,3.9206,4.0873,4.1545,4.2096,4.264,4.464,4.5022,4.2361
,,7/18/2005,3.1001,3.711,3.4064,3.8292,3.9308,4.0345,3.9668,4.1208,4.2084,4.2659,4.3213,4.5327,4.5672,4.3039
,,7/19/2005,3.1279,3.6905,3.4372,3.7936,3.9031,4.0003,3.9282,4.0759,4.1677,4.2218,4.2769,4.5058,4.5338,4.2585
,,7/20/2005,3.1276,3.696,3.4373,3.8074,3.9052,3.9877,3.9207,4.0585,4.1475,4.1983,4.2544,4.4639,4.4974,4.2287
,,7/21/2005,3.1809,3.7965,3.4884,3.8941,3.9987,4.0774,4.0502,4.1977,4.2571,4.3195,4.3905,4.5915,4.6216,4.2482
,,7/22/2005,3.1932,3.7765,3.4992,3.8511,3.9508,4.0162,3.9881,4.1267,4.1896,4.2531,4.3229,4.5137,4.547,4.1776
,,7/25/2005,3.2217,3.8023,3.5232,3.8847,3.9841,4.0511,4.0188,4.1619,4.2245,4.2845,4.3491,4.5436,4.5706,4.2039
,,7/26/2005,3.4046,3.8368,3.6758,3.8937,3.9848,4.0497,4.0198,4.1398,4.2048,4.2638,4.3228,4.5208,4.5528,4.373
,,7/27/2005,3.3733,3.8642,3.6805,3.9441,4.0249,4.0891,4.0561,4.1704,4.2331,4.2916,4.3523,4.5461,4.5774,4.3946
,,7/28/2005,3.3721,3.8604,3.6701,3.8924,3.9684,4.0291,3.9905,4.0899,4.1555,4.2123,4.2751,4.4626,4.496,4.3114
,,7/29/2005,3.3743,3.9106,3.6912,4.0166,4.0806,4.1373,4.0804,4.1813,4.2486,4.3182,4.3922,4.5714,4.5941,4.3833
,,8/1/2005,3.3987,3.9344,3.6909,4.0195,4.082,4.1421,4.0999,4.2075,4.2702,4.3384,4.4118,4.586,4.6137,4.4068
,,8/2/2005,3.4064,3.9378,3.6922,4.028,4.0989,4.1514,4.1105,4.2278,4.2929,4.3615,4.4361,4.6179,4.645,4.442
,,8/3/2005,3.3832,3.9061,3.6716,3.9928,4.0594,4.11,4.0695,4.1869,4.2564,4.3206,4.3919,4.5691,4.598,4.3958
,,8/4/2005,3.3984,3.9306,3.6883,4.0223,4.0824,4.1369,4.0928,4.2172,4.2786,4.3441,4.4167,4.5921,4.6206,4.4213
,,8/5/2005,3.4557,3.9781,3.7242,4.094,4.1728,4.2301,4.1841,4.3116,4.3647,4.4273,4.495,4.6671,4.6882,4.4869
,,8/8/2005,3.4487,4.0096,3.7629,4.1389,4.2185,4.277,4.2256,4.3416,4.3987,4.4579,4.5209,4.6868,4.7021,4.4978
,,8/9/2005,3.4415,3.9572,3.7488,4.0906,4.1648,4.2227,4.1757,4.2912,4.3614,4.4159,4.4845,4.6484,4.6701,4.4644
,,8/10/2005,3.4389,3.9854,3.7493,4.1067,4.1786,4.2352,4.1836,4.3096,4.3759,4.4282,4.4949,4.6617,4.6832,4.4773
,,8/11/2005,3.4231,3.9328,3.7449,4.0508,4.1169,4.1521,4.1192,4.2261,4.2971,4.3498,4.4188,4.5831,4.6113,4.408
,,8/12/2005,3.4583,3.9541,3.7677,4.0305,4.0852,4.1164,4.0764,4.1793,4.2552,4.3059,4.3859,4.5262,4.5673,4.3553
,,8/15/2005,3.4606,3.9655,3.781,4.0479,4.1148,4.1553,4.112,4.2132,4.2884,4.339,4.4142,4.552,4.5775,4.3774
,,8/16/2005,3.445,3.9066,3.7498,3.9749,4.0255,4.0535,4.0136,4.1095,4.1931,4.2475,4.3278,4.469,4.5035,4.3042
,,8/17/2005,3.4369,3.9573,3.7551,4.0306,4.0942,4.1319,4.0894,4.1919,4.2697,4.322,4.4027,4.5462,4.5729,4.3744
,,8/18/2005,3.3925,3.9054,3.7318,3.9694,4.0235,4.0591,4.0159,4.0985,4.1948,4.2494,4.3295,4.4807,4.5133,4.3133
,,8/19/2005,3.4424,3.9232,3.7694,4.0074,4.057,4.0755,4.0329,4.1076,4.2031,4.258,4.3439,4.4927,4.5183,4.3207
,,8/22/2005,3.4347,3.9198,3.7642,3.9923,4.0392,4.0605,4.0226,4.1012,4.1935,4.2514,4.3393,4.4888,4.5151,4.3221
,,8/23/2005,3.4157,3.9048,3.7234,3.9595,4.0015,4.0304,3.9878,4.0782,4.168,4.2235,4.3105,4.4595,4.4902,4.2931
,,8/24/2005,3.4088,3.8913,3.7233,3.9515,3.9953,4.0219,3.9774,4.0704,4.1544,4.2097,4.2971,4.4491,4.4791,4.2838
,,8/25/2005,3.4269,3.9168,3.7396,3.9569,4.021,4.036,3.9893,4.0729,4.155,4.2085,4.2925,4.4305,4.4583,4.2646
,,8/26/2005,3.4628,3.9744,3.7659,4.0265,4.081,4.0974,4.0454,4.1147,4.1887,4.2393,4.3271,4.4507,4.4773,4.2757
,,8/29/2005,3.4789,3.9533,3.757,4.0003,4.0549,4.0698,4.0207,4.084,4.1627,4.2131,4.2976,4.4286,4.4478,4.2521
,,8/30/2005,3.4692,3.8955,3.7409,3.9046,3.9619,3.9759,3.9616,4.0486,4.1313,4.1803,4.2399,4.3886,4.4127,4.223
,,8/31/2005,3.4097,3.7703,3.6493,3.7657,3.8205,3.8429,3.841,3.9459,4.0272,4.0779,4.1478,4.3022,4.3421,4.1496
,,9/1/2005,3.3621,3.6745,3.5636,3.6734,3.7576,3.7991,3.8085,3.9344,4.0233,4.0802,4.1634,4.3415,4.3799,4.2041
,,9/2/2005,3.3583,3.6913,3.5756,3.7067,3.7876,3.8151,3.8307,3.9441,4.0325,4.0863,4.1712,4.3311,4.3765,4.1925
,,9/5/2005,3.3644,3.6952,3.5769,3.6899,3.7769,3.8156,3.8243,3.9323,4.0222,4.0813,4.164,4.3298,4.3782,4.1933
,,9/6/2005,3.3931,3.7485,3.6295,3.7547,3.8304,3.8675,3.8822,3.9804,4.0777,4.1414,4.2305,4.3948,4.4332,4.2544
,,9/7/2005,3.4028,3.7869,3.6485,3.8018,3.8806,3.9158,3.9226,3.9963,4.0895,4.1539,4.2379,4.4606,4.501,4.3225
,,9/8/2005,3.3772,3.8015,3.6382,3.8031,3.8732,3.9098,3.91,3.9842,4.0794,4.1411,4.2233,4.4466,4.4854,4.3103
,,9/9/2005,3.4056,3.821,3.6698,3.8259,3.8922,3.912,3.9162,3.992,4.0829,4.1444,4.2203,4.436,4.4761,4.3013
,,9/12/2005,3.4382,3.8598,3.7016,3.8682,3.9385,3.96,3.9646,4.0534,4.1321,4.1956,4.2732,4.4906,4.5268,4.3495
,,9/13/2005,3.4225,3.8288,3.6899,3.8169,3.8852,3.908,3.9083,4.0064,4.0876,4.1519,4.2283,4.4516,4.4961,4.3168
,,9/14/2005,3.4104,3.836,3.6875,3.8357,3.9106,3.9365,3.945,4.0502,4.1283,4.1884,4.2694,4.4883,4.5301,4.3531
,,9/15/2005,3.4163,3.8568,3.6968,3.8519,3.9332,3.9709,3.9792,4.1136,4.1848,4.2382,4.3161,4.5548,4.5937,4.4191
,,9/16/2005,3.4578,3.9125,3.7301,3.9254,4.0038,4.0323,4.0368,4.1709,4.2351,4.2883,4.3672,4.5975,4.6364,4.4597
,,9/19/2005,3.4745,3.8287,3.7408,3.871,3.9577,3.9887,4.0257,4.161,4.2259,4.2807,4.3458,4.5803,4.6233,4.4447
,,9/20/2005,3.5368,3.8926,3.7912,3.9385,4.0142,4.0359,4.0614,4.1874,4.2417,4.2897,4.3494,4.5716,4.6036,4.4302
,,9/21/2005,3.3249,3.8395,3.7041,3.8716,3.9479,3.966,3.9795,4.1049,4.1638,4.2143,4.2687,4.4908,4.5341,4.3576
,,9/22/2005,3.3933,3.8511,3.7225,3.9,3.9645,3.981,4.0028,4.1159,4.1746,4.2259,4.288,4.5007,4.5476,4.369
,,9/23/2005,3.4141,3.9313,3.7408,3.9749,4.0423,4.0537,4.0778,4.1962,4.2434,4.2964,4.3516,4.5664,4.6016,4.4233
,,9/26/2005,3.4656,3.9549,3.774,4.0106,4.0869,4.1066,4.0656,4.2413,4.2884,4.3374,4.392,4.6063,4.6368,4.4585
,,9/27/2005,3.4317,3.9617,3.7865,4.0258,4.0962,4.1036,4.0632,4.2333,4.2758,4.3239,4.3831,4.5842,4.6173,4.4283
,,9/28/2005,3.4155,3.992,3.7968,4.0431,4.1057,4.1173,4.0651,4.2329,4.2674,4.3143,4.3644,4.5642,4.5945,4.4016
,,9/29/2005,3.4697,4.0243,3.8101,4.082,4.1448,4.1534,4.1062,4.2658,4.3016,4.3447,4.3971,4.6004,4.63,4.435
,,9/30/2005,3.4715,4.0595,3.8402,4.1166,4.1841,4.1919,4.139,4.3024,4.3304,4.3732,4.4197,4.6184,4.6429,4.4501
,,10/3/2005,3.4853,4.1091,4.002,4.1776,4.2151,4.2431,4.1907,4.3252,4.3815,4.4289,4.4962,4.6789,4.705,4.5153
,,10/4/2005,3.4591,4.1301,3.9941,4.1772,4.2158,4.2389,4.1832,4.3094,4.3715,4.4158,4.48,4.6597,4.6908,4.4944
,,10/5/2005,3.4405,4.0978,3.963,4.1428,4.1823,4.2156,4.1601,4.2826,4.3461,4.3911,4.4508,4.6246,4.6554,4.457
,,10/6/2005,3.4699,4.1097,3.9798,4.166,4.2221,4.2613,4.2054,4.3326,4.3938,4.4391,4.5038,4.6765,4.7056,4.5099
,,10/7/2005,3.4884,4.0946,3.9763,4.1506,4.2001,4.2273,4.1763,4.2896,4.3523,4.3993,4.4664,4.6361,4.6604,4.4588
,,10/10/2005,3.4927,4.0948,3.9778,4.1505,4.2004,4.2274,4.1764,4.2895,4.3526,4.3994,4.4665,4.6361,4.6604,4.4588
,,10/11/2005,3.5379,4.1528,4.0481,4.1823,4.23,4.2627,4.215,4.319,4.3885,4.4352,4.5021,4.6667,4.687,4.4888
,,10/12/2005,3.5985,4.1804,4.1199,4.1952,4.2572,4.2977,4.254,4.3692,4.4459,4.4872,4.5493,4.7299,4.7494,4.5501
,,10/13/2005,3.6403,4.1687,4.0908,4.1915,4.2643,4.3095,4.2555,4.3939,4.4684,4.5099,4.5727,4.7607,4.7834,4.5827
,,10/14/2005,3.8086,4.2146,4.1362,4.2304,4.3052,4.3501,4.2941,4.4234,4.4998,4.5405,4.6053,4.7768,4.7988,4.598
,,10/17/2005,3.7925,4.2349,4.1566,4.2503,4.3276,4.3667,4.306,4.4434,4.5179,4.5575,4.6178,4.7919,4.809,4.6079
,,10/18/2005,3.8457,4.1998,4.1566,4.215,4.2945,4.3353,4.3359,4.4099,4.4912,4.5342,4.5884,4.7663,4.7905,4.5814
,,10/19/2005,3.8509,4.2096,4.1757,4.2163,4.2897,4.3326,4.331,4.4023,4.4851,4.5291,4.5844,4.7669,4.7947,4.5829
,,10/20/2005,3.8319,4.1983,4.1783,4.2018,4.2692,4.3081,4.3078,4.3759,4.4583,4.499,4.556,4.7421,4.7717,4.5565
,,10/21/2005,3.8694,4.1933,4.2021,4.1952,4.2636,4.2808,4.2839,4.3468,4.4222,4.4632,4.5247,4.6957,4.7221,4.5113
,,10/24/2005,3.8709,4.2413,4.2051,4.2329,4.3028,4.3391,4.3324,4.4041,4.4789,4.5188,4.5766,4.7549,4.7742,4.5626
,,10/25/2005,3.9239,4.3101,4.2363,4.3056,4.3787,4.4253,4.4207,4.4869,4.56,4.5959,4.6597,4.8287,4.8419,4.6288
,,10/26/2005,3.8795,4.3046,4.2262,4.3316,4.413,4.4535,4.4578,4.5285,4.6044,4.6373,4.6958,4.873,4.8858,4.6741
,,10/27/2005,3.877,4.2855,4.2246,4.3159,4.3907,4.4219,4.4297,4.4946,4.5757,4.6084,4.6672,4.8517,4.8655,4.6542
,,10/28/2005,3.932,4.3467,4.2672,4.3785,4.4413,4.4768,4.4805,4.5382,4.6148,4.6477,4.7072,4.8695,4.8813,4.6821
,,10/31/2005,3.8985,4.3531,4.2561,4.357,4.4223,4.4555,4.4601,4.5138,4.5899,4.6219,4.68,4.8405,4.8557,4.6505
,,11/1/2005,3.9084,4.3812,4.2643,4.388,4.4473,4.4802,4.481,4.5306,4.6083,4.6377,4.6988,4.8548,4.8654,4.6621
,,11/2/2005,3.9144,4.39,4.2588,4.4162,4.4708,4.511,4.5201,4.5769,4.6527,4.6821,4.7432,4.8995,4.911,4.706
,,11/3/2005,3.9103,4.4211,4.2539,4.4422,4.5091,4.5583,4.5634,4.6264,4.7032,4.7299,4.7798,4.9583,4.9639,4.7435
,,11/4/2005,3.9344,4.4218,4.2762,4.4512,4.527,4.5747,4.583,4.6429,4.7238,4.7487,4.7938,4.9727,4.9806,4.7579
,,11/7/2005,3.9214,4.4104,4.2691,4.4335,4.5014,4.5486,4.5546,4.6075,4.6904,4.7139,4.7573,4.934,4.9433,4.7157
,,11/8/2005,3.9498,4.3908,4.266,4.4055,4.4552,4.4904,4.4983,4.5455,4.6256,4.653,4.6949,4.8712,4.8871,4.6676
,,11/9/2005,3.9592,4.4429,4.2817,4.4649,4.5286,4.5766,4.5839,4.6283,4.7055,4.7298,4.7788,4.9546,4.9619,4.7428
,,11/10/2005,3.9669,4.4106,4.273,4.4038,4.4624,4.4914,4.5023,4.5368,4.6105,4.6339,4.6902,4.854,4.8707,4.6397
,,11/11/2005,3.9731,4.4191,4.2783,4.4161,4.4677,4.496,4.5099,4.5435,4.6211,4.6483,4.7,4.8651,4.8699,4.647
,,11/14/2005,4.0054,4.4763,4.3165,4.4763,4.524,4.5627,4.5688,4.6089,4.6859,4.7074,4.7594,4.9207,4.9279,4.7014
,,11/15/2005,4.0251,4.4333,4.2991,4.4332,4.4808,4.5092,4.5168,4.5478,4.6242,4.6524,4.7052,4.8605,4.8687,4.6448
,,11/16/2005,4.0205,4.3761,4.2771,4.3741,4.4139,4.428,4.4384,4.4555,4.533,4.5591,4.626,4.7757,4.7836,4.5663
,,11/17/2005,4.0353,4.3683,4.2723,4.3549,4.3902,4.4108,4.418,4.4526,4.5278,4.5526,4.6264,4.7747,4.7799,4.5556
,,11/18/2005,4.062,4.3625,4.3224,4.3639,4.4242,4.4277,4.3779,4.4846,4.537,4.5795,4.6587,4.7953,4.8181,4.5985
,,11/21/2005,4.0645,4.3432,4.2356,4.3729,4.3926,4.4115,4.3473,4.4559,4.5083,4.549,4.6267,4.7718,4.7868,4.6132
,,11/22/2005,3.9976,4.315,4.2156,4.2871,4.3189,4.3303,4.2912,4.4195,4.4744,4.4953,4.5863,4.7695,4.7787,4.624
,,11/23/2005,4.0312,4.347,4.2648,4.328,4.3606,4.3745,4.3297,4.4726,4.5254,4.5462,4.637,4.8296,4.8338,4.6739
,,11/24/2005,4.0308,4.3628,4.2654,4.3334,4.3588,4.3758,4.336,4.4561,4.5092,4.5335,4.6272,4.8224,4.8293,4.6728
,,11/25/2005,4.0471,4.3272,4.2684,4.3038,4.3267,4.3355,4.2935,4.4298,4.4814,4.5043,4.5953,4.776,4.7892,4.6341
,,11/28/2005,4.0416,4.3565,4.2638,4.2992,4.3203,4.3257,4.2827,4.4078,4.4569,4.4779,4.5746,4.7456,4.7531,4.5985
